2.000000 9.985000 59.317067 59.228091 2.192372 
2.000000 9.975000 59.317067 59.168774 2.192372 
2.000000 9.965000 59.317067 59.109457 2.192372 
2.000000 9.955000 59.317067 59.050140 2.192372 
2.000000 9.945000 59.317067 58.990823 2.192372 
2.000000 9.935000 59.317067 58.931506 2.192372 
2.000000 9.925000 59.317067 58.872189 2.192372 
2.000000 9.915000 59.317067 58.812872 2.192372 
2.000000 9.905000 59.317067 58.753555 2.192372 
2.000000 9.895000 59.317067 58.694238 2.192372 
2.000000 9.885000 59.317067 58.634921 2.192372 
2.000000 9.875000 59.317067 58.575604 2.192372 
2.000000 9.865000 59.317067 58.516286 2.192372 
2.000000 9.855000 59.317067 58.456969 2.192372 
2.000000 9.845000 59.317067 58.397652 2.192372 
2.000000 9.835000 59.317067 58.338335 2.192372 
2.000000 9.825000 59.317067 58.279018 2.192372 
2.000000 9.815000 59.317067 58.219701 2.192372 
2.000000 9.805000 59.317067 58.160384 2.192372 
2.000000 9.795000 59.317067 58.101067 2.192372 
2.000000 9.785000 59.317067 58.041750 2.192372 
2.000000 9.775000 59.317067 57.982433 2.192372 
2.000000 9.765000 59.317067 57.923116 2.192372 
2.000000 9.755000 59.317067 57.863799 2.192372 
2.000000 9.745000 59.317067 57.804482 2.192372 
2.000000 9.735000 59.317067 57.745165 2.192372 
2.000000 9.725000 59.317067 57.685848 2.192372 
2.000000 9.715000 59.317067 57.626530 2.192372 
2.000000 9.705000 59.317067 57.567213 2.192372 
2.000000 9.695000 59.317067 57.507896 2.192372 
2.000000 9.685000 59.317067 57.448579 2.192372 
2.000000 9.675000 59.317067 57.389262 2.192372 
2.000000 9.665000 59.317067 57.329945 2.192372 
2.000000 9.655000 59.317067 57.270628 2.192372 
2.000000 9.645000 59.317067 57.211311 2.192372 
2.000000 9.635000 59.317067 57.151994 2.192372 
2.000000 9.625000 59.317067 57.092677 2.192372 
2.000000 9.615000 59.317067 57.033360 2.192372 
2.000000 9.605000 59.317067 56.974043 2.192372 
2.000000 9.595000 59.317067 56.914726 2.192372 
2.000000 9.585000 59.317067 56.855409 2.192372 
2.000000 9.575000 59.317067 56.796092 2.192372 
2.000000 9.565000 59.317067 56.736774 2.192372 
2.000000 9.555000 59.317067 56.677457 2.192372 
2.000000 9.545000 59.317067 56.618140 2.192372 
2.000000 9.535000 59.317067 56.558823 2.192372 
2.000000 9.525000 59.317067 56.499506 2.192372 
2.000000 9.515000 59.317067 56.440189 2.192372 
